"detritus_so",12.2164529678608
"detritus_d",38.6191237018294
"x_detritus_s1",0.000111767054189848
"x_detritus_s2",0.0193113070697547
"x_detritus_s3",0.0372209758501813
"x_detritus_d1",1.02607869103522
"x_detritus_d2",0.953660850331435
"x_detritus_d3",0.209479965475276
"xR_detritus_s1",0.0190200871683667
"xR_detritus_s2",4.13560219924842
"xR_detritus_s3",12.2333813567785
"xR_detritus_d1",35.1475744264592
"xR_detritus_d2",41.3870266445837
"xR_detritus_d3",13.0676149654133
"discard_o",0.000311732594179886
"corpse_s1",1.27917330217622e-06
"corpse_s2",0.000217099982027796
"corpse_s3",0.000406341596599712
"corpse_d1",0.00948987164070715
"corpse_d2",0.00834544696970609
"corpse_d3",0.00172478029715977
"ammonia_so",3.85461902313176
"ammonia_d",15.2967234696855
"x_ammonia_s1",2.48435606419668e-06
"x_ammonia_s2",0.000616311705428161
"x_ammonia_s3",4.91765217722391e-05
"x_ammonia_d1",0.0153151207661443
"x_ammonia_d2",0.0240928710445906
"x_ammonia_d3",0.00015818897718803
"nitrate_so",8.79848745492254
"nitrate_d",5940.63741194714
"x_nitrate_s1",2.27039978297424e-09
"x_nitrate_s2",4.56437139160372e-07
"x_nitrate_s3",1.17214462332836e-05
"x_nitrate_d1",0.000984345052288784
"x_nitrate_d2",0.000921304840911184
"x_nitrate_d3",0.00268108309708133
"phyt_so",3.27481609621774
"phyt_d",0.233547418858243
"omni_o",74.928884601053
"carn_o",3.13464024425399
"benthslar_o",0.000582457138488989
"benths_o",0.948905016352268
"benthclar_o",0.0112745920343637
"benthc_o",0.133581563153816
"fishp_o",6.72707484755063
"fishplar_o",0.00467706125039268
"fishd_o",1.11718987086729
"fishdlar_o",0.293716160727842
"fishm_o",0.650553992314817
"bird_o",5.50491151121728e-06
"detritus_si",0.0419180842619209
"ammonia_si",0.00809369878978445
"nitrate_si",0.00694247729954526
"phyt_si",0.00491596265701078
"benthslar_i",3.93249624301336e-05
"benthclar_i",7.02946740372131e-05
"benths_i",0.0678079596167858
"benthc_i",0.00889738879100468
"discard_i",6.73318143533943e-05
"omni_i",0.103166805124124
"carn_i",0.00488289665799957
"fishplar_i",6.12293537486843e-06
"fishdlar_i",0.000752237937348754
"fishp_i",0.00872836839440361
"fishm_i",0.000629324971101797
"fishd_i",0.00861409881514396
"bird_i",3.22560684610976e-07
"seal_o",0
"seal_i",0
"ceta_o",0.0123155244390065
"ceta_i",1.87143720667129e-06
"corpse_s0",0.000762508981495699
"corpse_d0",0.0144353758256378
"kelpC",31.7005724013309
"kelpN",0.961342528174078
"kelpdebris",0.056464327192831
