"Month","SLight","SO_LogeSPM","SI_LogeSPM","SO_temp","D_temp","SI_temp","Rivervol_SI","log10Kvert","mixLscale","D_SO_upwelling","SO_D_downwelling","SO_OceanIN","D_OceanIN","SI_OceanIN","SI_OceanOUT","SO_SI_flow","habS1_pdist","habS2_pdist","habS3_pdist","habD1_pdist","habD2_pdist","habD3_pdist","Inshore_waveheight","DO_log10Kvert","DO_mixLscale","DO_D_upwelling","D_DO_downwelling"
1,46.8881996848723,5.92864702420303,5.94072115412851,26.6969523446368,10.8972391032518,26.7528339522301,1.64424638556363e-06,-7.30604419156395,0.1,0.00193410359848571,0.00076933565620255,0.000127684166379044,4.58479657880536e-05,0,0,0.0394002980195626,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.57917944192886,-5.15473856448098,0.9,0.00183643041736625,0.00173190226248972
2,45.8663647666639,5.9509658857266,6.02332153174689,27.1650286326032,10.8443368289246,27.153588491002,1.78281585701717e-06,-7.30323816617519,0.1,0.00191044190326738,0.00068705354068363,7.80259665410373e-05,5.02620111924167e-05,0,0,0.0486154622033,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.62421215772629,-5.15441772464842,0.9,0.00179203594794724,0.00172305166822906
3,43.3084996813994,6.02480587105208,6.04581257105476,27.487068637948,10.7761337378131,27.5261011558943,2.46899342568585e-06,-7.30358790408397,0.1,0.00208855191170395,0.000748779522665621,8.22660742813008e-05,5.45959821060609e-05,0,0,0.0529535682609364,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.69294970035553,-5.15407423143736,0.9,0.00187224237693536,0.00183554712247884
4,35.6172518314749,6.0224772433895,6.08994891112786,27.2321895868472,10.6844758989154,27.3506707954687,3.44959379515582e-06,-7.06843663151985,0.2,0.00246719437871105,0.000844608182063806,7.92046244643711e-05,5.86072808939527e-05,0,0,0.0692518057148015,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.84475507736206,-5.15391147477392,0.9,0.00203199965189687,0.00205487688358873
5,33.0233675318191,6.00367388389078,6.09304069105561,26.6180019412822,10.6416254917787,26.7625545794873,2.32204107952476e-06,-7.32509666141785,0.6,0.00243844018162297,0.00102664027142435,0.000162219045470662,6.21895110134049e-05,0,0,0.097452878608248,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.87992618083954,-5.15482025101974,0.9,0.00198768283189898,0.00225760237787311
6,34.6259710762678,5.9489723825883,6.01792917411888,26.0998922743513,10.8262123738615,26.2245330033385,2.24637280137546e-06,-7.29961811539323,0.8,0.001996516678559,0.00116986309103684,0.000289460664536474,4.37297625101576e-05,0,0,0.112833924704582,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.99918080568314,-5.15849014733641,0.9,0.00192292999782923,0.00233710114721709
7,37.272186573794,5.92215900174365,5.95254145166216,25.5490320794063,11.0730200503041,25.62705382454,2.33650790009538e-06,-4.85729442125628,0.8,0.00189529881340798,0.00112773657568127,0.000312237680728662,4.52174498180911e-05,0,0,0.10816881709617,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,2.02315974235535,-5.16251462307095,0.9,0.00226851564700805,0.00239447131251196
8,40.1339925139966,5.91296775430872,5.91745941197405,24.8410948266452,11.1285147925897,24.9681991271298,2.45040120067291e-06,-4.3218958797872,0.8,0.00228915674838689,0.00111359933826143,0.000324407960368319,4.52389621250707e-05,0,0,0.0906672675682653,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,2.03166049718857,-5.16287491185738,0.9,0.00236056548864441,0.00223367759210998
9,44.7792265571843,5.94049812034602,5.94342597667121,24.5500964801303,11.07441124262,24.710857817514,2.43429881616432e-06,-4.16640123793904,0.8,0.0025268425781578,0.00116321354547849,0.000332162971915247,3.37203825589497e-05,0,0,0.100778882407982,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.98693236112595,-5.16152937194697,0.9,0.00272222847146838,0.00256457555623659
10,48.9265143624399,6.18733919855182,6.32486811589478,24.7917877074231,11.0511775477495,24.918349168567,1.95082311226495e-06,-4.31422994948778,0.6,0.00248166768882321,0.00120396092865033,0.000267991529245138,4.41042852069402e-05,0,0,0.0913993226878169,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.85914649963379,-5.16066849469463,0.9,0.00262888649233008,0.00258200258189493
11,49.0697718661175,6.22378401067879,6.25547916053861,25.4486323220519,11.0480573905863,25.4840420173027,1.73507209438649e-06,-5.03995523663082,0.2,0.00213168573720882,0.000954649190123334,0.000209424274418783,4.8851895577686e-05,0,0,0.0904207394980692,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.81544419527054,-5.16006027970009,0.9,0.00219290623895903,0.00215255773181403
12,46.9428146929781,6.07268269445079,6.10302530895171,26.1284883053952,11.0207385151925,26.1969908589259,1.38932985338501e-06,-6.57314868951626,0.1,0.00205793658341486,0.000825280978268409,0.000159062412352902,5.24131755717829e-05,0,0,0.0506617286726625,0.002948133,0.002948133,0.002948133,9.31e-08,9.31e-08,9.31e-08,1.68837937116623,-5.1591484011967,0.9,0.00191972357424635,0.00183547634215381
